23.,QUIXOTIC,kwik-SAHT-ik,"Foolishly impractical or idealistic, especially in an extravagantly chivalrous or romantic way; inclined to pursue lofty, unreachable goals or far-fetched, unworkable schemes.
Synonyms: fanciful, whimsical, visionary, utopian, impracticable, chimerical (ki-MER-ikuul).
Antonyms: realistic, practical, pragmatic, utilitarian.
Etymology: Quixotic comes from Don Quixote, the hero and title of a 17th-century satirical romance by Miguel de Cervantes.
Usage: Quixotic may refer to a person who is extravagantly idealistic or romantic, like Don Quixote, or to an idea or goal that is so impractical and far-fetched as to seem foolish.","

",
24.,SUPPURATE,SUHP-ur-ayt,"To fester, form or discharge pus.
Corresponding noun: suppuration.
Usage: Suppurate applies to wounds, boils, ulcers, etc., that become infected and discharge pus.
Additional useful words: lesion (LEE-zhun), a wound, injury, infection, or harmful change in some part of the body; putrefy, to rot or decay; putrid, rotten, foul-smelling, fetid: putrefaction, rotting, decomposition, foul-smelling decay.","

",
25.,MARTINET,mahr-ti-NET,"A strict disciplinarian, taskmaster, rigid enforcer of rules and regulations.
Etymology: General Jean Martinet was a 17thcentury French drillmaster who became legendary for subjecting his troops to harsh discipline and for his rigid adherence to military rules and regulations.
Usage: A martinet may be a strict military disciplinarian, or any rigid, authoritarian enforcer of rules and regulations.","

",
26.,COMPUNCTION,kum-PUNGK-shin,"A twinge of regret caused by an uneasy conscience; a pang of guilt for a wrong done or for pain that one has caused another.
Synonyms: remorse, misgiving, scruple, qualm. A stronger synonym is contrition (Level 5, Word 9), repentance, deep and devastating sorrow for one's sins or for something one has done wrong.
Etymology and related words: Late Latin compunctio, a pricking of conscience, ultimately from the Latin pungere, to prick, sting, pierce, or stab. Pungere is also the source of puncture, to prick, pierce, or stab; pungent, piercing or stinging to the smell or taste; and poignant, piercing or penetrating to the senses, the emotions, or the intellect.","

",
27.,MERCURIAL,mur-KYOOR-ee-ul,"Quick to change moods or change one's mind, having an unpredictable temperament.
Synonyms: flighty, impulsive, fickle, capricious (Level 1, Word 11), volatile (Level 4, Word 47), erratic, protean.
Antonyms: stable, fixed, steadfast, invariable, immutable.
Etymology: Mercurial comes from the ancient Roman god Mercury, known to the Greeks as Hermes. Mercury was the messenger or courier of the gods, but he was also the deity who conducted the souls of the dead to the underworld, and the god of commerce, travel, eloquence, and thievery. The element mercury (named after this god) is used in thermometers, and also goes by the name quicksilver.
Additional useful word: caduceus (kuh-D(Y)OO-see-us), the winged staff with two serpents coiled around it, carried by Hermes. The caduceus is the symbol of the medical profession.","

",
28.,NOSTRUM,NAHS-trum,"A quack remedy or medicine; a panacea; hence, a dubious or dishonest plan or scheme for curing a social or political problem.
Etymology and usage: Latin noster, meaning ""our."" Nostrum means literally ""our remedy.""
",29.,29.
29.,PROPITIATE,pruh-PISH-ee-ayt,"To appease, gain or regain the goodwill or favor of, cause to become favorably inclined.
Synonyms: conciliate, pacify, mollify, placate, assuage (Level 2, Word 37).
Antonyms: alienate, offend, antagonize, estrange, disaffect.
Corresponding noun: propitiation, appeasement, conciliation, the act of getting into the good graces of.
Related word: propitious, favorable, marked by favorable conditions.","

",
30.,EFFICACY,EF-i-kuh-see,"Effectiveness; the power to produce a desired effect or result.
Usage: Efficacy applies to things that have the power to produce an intended effect: the efficacy of a drug, a scientific method, or an advertising campaign.
Corresponding adjective: efficacious, effective, capable of producing a desired effect or result (an efficacious law, policy, or marketing plan).","

",
31.,TANTAMOUNT,TAN-tuh-mownt,"Equivalent; having equal force, effect, or value.
Etymology and usage: Anglo-French, ""to amount to as much, be equal to""; ultimately from the Latin tantus, so much, so great. In modern usage, when one thing is tantamount to another, it amounts to as much as the other, adds up to the same thing.
N.B. Take care not to confuse tantamount and paramount, supreme in rank, preeminent.","

",
32.,PARIAH,puh-RY-uh,"An outcast; a person despised or rejected by society.
Etymology: Pariah entered English in the early 1600s from Tamil, one of the languages of India. In the traditional social system of India, people were divided into classes called castes (pronounced like casts), and the pariah caste was one of the lowest on the social ladder. Its members worked chiefly as agricultural and domestic laborers and as servants to the British when India was a British colony. From this sense of social inferiority, the word pariah came to be used in English of any person despised or rejected by society, an outcast.","

",
33.,GERMANE,jur-MAYN,"Relevant, fitting, appropriate, precisely to the point.
Synonyms: pertinent, suitable, applicable, apposite, apropos.
Antonyms: inappropriate, unsuitable, irrelevant, inapplicable, alien, extraneous, incongruous, malapropos.
N.B. This discussion distinguishes the words germane, apposite, pertinent, and relevant.","

",
34.,LICENTIOUS,ly-SEN-shus,"Sexually abandoned; lacking moral restraint, especially in sexual conduct.
Synonyms: lewd, loose, lustful, lecherous, lascivious, libertine, lickerish, libidinous, lubricious, bawdy, wanton, ribald, prurient, debauched, dissolute, salacious, concupiscent.
Antonyms: pure, chaste, virtuous.
Etymology, related word, and usage: Latin licentia, freedom, leave, liberty, the source also of the English word license. By derivation licentious means taking license, and the word implies doing something one is not supposed to do, especially something sexually immoral.","

",
35.,SUPERANNUATED,SOO-pur-AN-yoo-ay-tid,"Retired because of age, weakness, or ineffective-   ness; old and worn out; outdated, outmoded, obsolete.
Synonyms: timeworn, antiquated, decrepit, passé, effete.
Etymology: Superannuated combines the prefix super-, beyond, with the Latin annum, a year, and by derivation means beyond the useful years.","

",
36.,EGREGIOUS,i-GREE-jus,"Conspicuously bad, remarkable or outstanding for some undesirable or offensive quality.
Synonyms: flagrant, outrageous, excessive, shocking, gross, monstrous, notorious, grievous, arrant.
Etymology and usage: Latin egregius, not of the common herd, and therefore select or outstanding. Egregious was once used to mean outstanding or remarkable, but this sense is long obsolete, and for at least three hundred years the word has most often been used to mean outstanding or remarkable in a bad way, conspicuously bad, offensive, or undesirable.","

",
37.,VAPID,rhymes with rapid,"Lifeless, dull, boring, flat, stale; lacking spirit, interest, or flavor.
Synonyms: unsavory, insipid, unpalatable, trite, prosaic (Level 4, Word 16), pedestrian, and jejune (Level 10, Word 1).
Antonyms: lively, vigorous, vivid, animated, robust, vivacious, emphatic.
Etymology: Latin vapidus, spiritless, spoiled, flat.","

",
38.,CROTCHET,KRAHTCH-it,"An odd notion or whim that one clings to stubbornly.
Corresponding adjective: crotchety.
Etymology, related word, and usage: Crotchet comes from a Middle English word meaning a staff with a hook at the end. It is related to crochet, the form of needlework in which thread is looped with a hooked needle. In modern usage, a crotchet is an odd notion or whim that hooks you or that you cling to stubbornly, as if with a hook.","

",
39.,EPIGRAPH,EP-i-graf,"An inscription; especially, an inscription on a building or monument, or a brief quotation at the beginning of a literary composition that suggests or is germane to its theme.
N.B. This discussion distinguishes an epigraph from an epigram, a short, witty poem or a short, pointed saying that displays terse wit or a clever twist of thought; and an epitaph, an inscription on a gravestone or tomb in memory of the person buried.
Etymology: Epigraph is formed from the prefix epi-, meaning ""on"" or ""above,"" and the Greek verb graphein, to write.
N.B. Whenever you see a word containing graph, you can reasonably assume that it has something to do with writing.","

",
40.,EXPATIATE,ek-SPAY-shee-ayt,"To elaborate, speak or write at great length.
Synonyms: discourse, expound, descant.
Etymology and usage: Latin expatiari, to wander. Expatiate suggests wandering at will over a subject.","

",
41.,SINECURE,"SY-nuh-kyoor, also SIN-uh-kyoor","A position that provides a good income or salary but that requires little or no work; in colloquial terms, a cushy job.
Etymology and related word: Latin beneficium sine cura, ""a benefice without cure."" A benefice (BEN-uh-fis) is an endowed church position or office that provides a member of the clergy with a fixed income or guaranteed living. A ""benefice without cure"" means a paid position for a member of the clergy that does not require pastoral work-in other words, the curing of souls.","

",
42.,PREDILECTION,PRED-i-LEK-shin,"A preference, partiality, preconceived liking; an inclination or disposition to favor something.
Synonyms: fondness, leaning, bias, prejudice, predisposition, affinity (Level 4, Word 46), penchant (Level 3, Word 9), propensity, proclivity.
Etymology: French, from Medieval Latin praediligere, to prefer.
Usage: Unlike the words bias and prejudice, which are often used negatively, predilection has either a neutral or positive connotation and is used as a stronger synonym of preference and partiality.","

",
43.,IMBROGLIO,im-BROHL-yoh,"A complicated or intricate situation; a difficult, perplexing state of affairs; also, a misunderstanding or disagreement of a complicated and confusing nature.
Synonyms: entanglement, embroilment, predicament, quandary.
N.B. The unraveling of an imbroglio is a common plot in many plays, novels, and operas, but  there are plenty of imbroglios in real life as well political imbroglios, financial imbroglios, marital imbroglios, and criminal imbroglios.","

",
44.,INEFFABLE,in-EF-uh-buul,"Inexpressible, unable to be expressed or described in words.
Synonyms: unutterable, unspeakable, indescribable.
Etymology: Latin ineffabilis, unutterable, not able to be spoken.
Usage: Ineffable usually applies to good or pleasant things (ineffable beauty, ineffable joy), but it may occasionally apply to something unpleasant that is inexpressible (ineffable disgust).","

",
45.,STOLID,STAHL-id,"Not easily moved, aroused, or excited; showing little or no feeling or sensitivity; mentally or emotionally dull, insensitive, or obtuse.
Synonyms: unemotional, unresponsive, sluggish, apathetic, impassive, indifferent, phlegmatic (Level 9, Word 33).
Etymology: Latin stolidus, stupid, dull, unmoving.
Usage: Unlike stoic people, who display firmness of mind and character in their thickskinned, unflinching indifference to pain and suffering, people who are stolid are not easily moved because they are oafs, dolts, louts, or half-wits. Stolid is sometimes also applied figuratively to behavior or things that are unresponsive, insensitive, or not easily moved (a stolid countenance or expression, a stolid bureaucracy, stolid opposition).","

",
46.,OFFAL,"like awful, also AHF-ul","Waste, garbage, refuse, rubbish.
Etymology and usage: Middle English, a combination of the words off and fall. Originally, offal applied to anything that fell off or was thrown off in the process of doing something. Since the early 1400s, offal has also been used of the waste parts removed in the process of butchering an animal. From that unsavory sense, the meaning of offal broadened to denote waste or garbage in general, anything thrown away as worthless.","

",
47.,LISSOME,LIS-um,"Limber, flexible, moving with ease and grace.
Synonyms: nimble, agile, supple, lithe.
N.B. This discussion distinguishes the words lissome, lithe, and limber.","

",
48.,MELLIFLUOUS,me-LIF-loo-us,"Flowing smoothly and sweetly, like honey.
Usage: Mellifluous often applies to sounds or words, as a mellifluous voice, mellifluous music, a mellifluous speaker, mellifluous writing.","

",
49.,SURFEIT,SUR-fit,"To supply, fill, or feed to excess, especially to the point of discomfort, sickness, or disgust.
Synonyms: sate and satiate, which may mean either to fill or supply to satisfaction or to fill or supply beyond what is necessary or desired; also, stuff, cram, glut, gorge, choke, inundate, cloy.
Corresponding noun: surfeit, an excess or oversupply.","

",
50.,BLANDISHMENT,BLAN-dish-mint,"Flattering or coaxing speech or action; an ingratiating remark or gesture.
Etymology: Latin blandiri, to flatter, caress, coax, from blandus, flattering, fondling, caressing. By derivation, blandishment means speech or action that flatters, fondles, coaxes, or caresses in an attempt to win over or persuade a person.
Usage: The word is usually employed in its plural form, blandishments. Unlike flattery, which is generally perceived as self-serving, blandishments are not necessarily insincere. They may be expressions of honest affection, kindness, or desire.
Corresponding verb: blandish, to coax with flattering or ingratiating statements or actions.","
*",
1.,PROLIX,PROH-liks,"Wordy and tiresome; longwinded and boring; verbose; using more than necessary to get the point across.
Synonyms: circumlocutory, tautological, pleonastic.
Antonyms: concise, terse, pithy, succinct, sententious.
Etymology and usage: Latin prolixus, widely extended. Prolix applies to longwinded speech or writing that is tediously discursive, desultory, or protracted.","

",
2.,APOCRYPHAL,uh-PAHK-ruh-ful,"Not genuine, counterfeit, illegitimate; specifically, of doubtful authenticity or authorship.
Synonyms: spurious (Level 8, Word 18), unauthorized, unauthenticated, fabricated, fraudulent, supposititious.
Antonyms: genuine, authentic, valid, bona fide.
Etymology and related words: The Apocrypha are fourteen books of an early translation of the Old Testament into Greek called the Septuagint. The authenticity of these books was called into question. Today, apocrypha, spelled with a small a, refers to any writings of doubtful authenticity or authorship.","

",
3.,CUPIDITY,kyoo-PID-i-tee,"Greed, a strong desire for wealth or material things.
Synonyms: avarice, acquisitiveness, covetousness, venality.
Etymology: Latin cupidus, desirous, longing, eager; also, eager for power or money, avaricious. The corresponding Latin noun cupido, desire, is the source of Cupid, the cherubic god of love in Roman mythology.","

",
4.,VERNAL,VUR-nul,"Pertaining to spring, occurring in the spring; also, having the qualities of spring: fresh, warm, and mild.
Antonyms: hibernal, hiemal (pertaining to winter, wintry).
Additional useful words: Hibernia, poetic name for Ireland; estival, pertaining, like, or belonging to summer; estivate, to pass the summer (the opposite of hibernate, to pass the winter).
Additional useful information: The vernal equinox, which occurs in March and marks the beginning of spring, and the autumnal equinox, which occurs in September and marks the beginning of fall, are the times during the year ` when the sun crosses the equator and day and night are approximately the same length.","

",
5.,TEMERITY,tuh-MER-i-tee,"Recklessness, rashness, foolhardiness; reckless disregard for danger, risk, or consequences.
Synonyms: nerve, cheek, gall, audacity, heedlessness, imprudence, impetuosity, presumptuousness, effrontery.
Antonyms: timidity, bashfulness, faintheartedness, sheepishness, apprehension, diffidence, timorousness.
Corresponding adjective: temerarious.
Etymology: Latin temere, rashly, blindly, heedlessly.","

",
6.,RAPPROCHEMENT,rap-rohsh-MAH(N),"Reconciliation, a reestablishing of friendly relations.
Etymology: Rapprochement comes from a French verb meaning to bring together, and means literally to approach again.","

",
7.,DISQUISITION,DIS-kwi-ZISH-un,"A formal discussion of or inquiry into a subject; a discourse.
Synonyms: (general) treatise, critique, commentary; (specific) lecture, thesis, oration, homily, tract, monograph, dissertation.
N.B. This discussion distinguishes the words discourse, dissertation, and disquisition.","

",
8.,PROSCRIBE,proh-SKRYB,"To prohibit, forbid, outlaw.
Synonyms: ban, denounce, disallow, condemn, censure, ostracize, expatriate, interdict.
Antonyms: permit, tolerate, legalize, authorize, sanction.
Etymology: Latin proscribere, to post or publish the name of an outlaw or a person to be banished or put to death.
Usage tip: Be careful to distinguish the verbs to proscribe and to prescribe, which are opposite in meaning.","

",
9.,MUNIFICENCE,myoo-NIF-i-sins,"Great generosity, lavish giving.
Synonyms: philanthropy, liberality, benevolence, bountifulness, bounteousness, beneficence, largess.
Antonyms: stinginess, miserliness, closefistedness, penuriousness, parsimony.
Corresponding adjective: munificent.
Etymology: Latin munificus, generous, liberal, bountiful, from munus, a gift, present', or favor.","

",
10.,PROBITY,PROH-bi-tee,"Honesty, integrity; fairness, straightforwardness. and sincerity in one's dealings with others.
Synonyms: uprightness, trustworthiness, scrupulousness, veracity, rectitude.
Antonyms: improbity, dishonesty, deceitfulness unscrupulousness, duplicity, malfeasance, perfidy.","

",
11.,PUISSANT,"PYOO-i-sint; also, PWIS-int and pyoo-IS-int","Powerful, mighty, strong, forceful.
Synonyms: vigorous, potent, dynamic, stalwart.
Antonyms: weak, feeble, infirm, debilitated, enervated, flaccid, valetudinarian.
Corresponding noun: puissance, power, strength, might.","

",
12.,PECULATE,PEK-yuh-layt,"To steal, embezzle; specifically, to steal or misuse money or property entrusted to one's care.
N.B. This discussion distinguishes the verbs to peculate and to defalcate.
Corresponding noun: peculation.","

",
13.,DIFFIDENT,DIF-i-dint,"Shy, timid, bashful, lacking in self-confidence, hesitant to speak or act.
Etymology: Latin dis-, not, and fidere, to trust, put confidence in.","

",
14.,VENAL,VEE-nal,"Corruptible, bribable, capable of being bribed or bought off, able to be obtained for a price.
Synonym: mercenary (Level 3, Word 14).
Etymology: Latin venalis, for sale.
Usage tip: The words venal and venial are often confused. Venial, means excusable, forgivable, minor, as a venial sin, offense, or error.","

",
15.,PARSIMONIOUS,PAHR-si-MOH-nee-us,"Stingy, miserly, extremely tight with money.
Synonyms: grasping, money-grubbing, pennypinching, close-fisted, penurious, niggardly.
Antonyms: generous, liberal, open-handed, bountiful, beneficent, magnanimous, munificent.
Corresponding noun: parsimony, excessive or unnecessary economy or frugality.","

",
16.,PUSILLANIMOUS,PYOO-si-LAN-i-mus,"Cowardly, lacking courage, timid, fainthearted, irresolute.
Corresponding noun: pusillanimity.","

",
17.,EXTANT,EK-stint,"Existing, still in existence, not extinct, not lost oi destroyed.
Etymology: Latin exstare, to stand out, from ex, out, and stare, to stand.","

",
18.,MERETRICIOUS,MER-i-TRISH-is,"Tawdry, gaudy; attractive in a flashy or cheap way; falsely alluring; deceptively enticing.
Etymology: By derivation, meretricious means pertaining to or like a meretrix, a prostitute.
Usage tip: The words meretricious and meritor ous are often confused, but they are nearly opposite in meaning. Meritorious means worth! of merit, deserving praise.","

",
19.,XENOPHOBIA,ZEN-uh-FOH-bee-uh,"Fear or hatred of strangers or foreigners, or of anything strange or foreign.
Antonyms: xenomania, an inordinate attachment to anything or anyone foreign; xenophilia means love for or attraction to foreigners, foreign cultures, or foreign customs.
Etymology: (Greek) prefix xeno-, alien, strange, and suffix -phobia, fear.
Related words: xenophobe, a person who fears or hates strangers; xenophobic, affected with xenophobia.
Pronunciation tip: In the words xenophobia, xenophobe, and xenophobic, the prefix xeno- should be pronounced ZEN-uh, not ZEE-nuh.","

",
20.,QUOTIDIAN,kwoh-TID-ee-in,"(1)	Daily, recurring every day or pertaining to every day.
(2)	Of an everyday nature; ordinary, commonplace, trivial.
Synonym: diurnal (Level 2, Word 49).","

",
21.,EXIGENCY,EKS-i-jin-see,"An urgency, pressing need; a situation demanding immediate attention or action.
Etymology: Latin exigere, to demand, force or drive out.
N.B. This discussion distinguishes the words exigency, emergency, and crisis.","

",
22.,PULCHRITUDE,PUHL-kri-t(y)ood,"Beauty, loveliness, attractiveness.
Corresponding adjective: pulchritudinous.","

",
23.,DENOUEMENT,DAY-noo-MAH(N),"The unraveling or resolution of a plot, as of a novel or a drama; the outcome or resolution of any complex situation.","

",
24.,FUGACIOUS,fyoo-GAY-shus,"Fleeting, passing quickly away.
Synonyms: transient (Level 2, Word 31 ), ephemeral (Level 4, Word 12), transitory (Level 5, Word 4), evanescent.
Etymology: Fugacious and fugitive come from the Latin fugere, to flee, fly away.","

",
25.,TURBID,TUR-bid,"Literally, muddy, clouded, roiled, murky, as if from stirred-up sediment; figuratively, muddled, obscure, confused, not lucid.
Usage tip: Turbid sometimes is confused with turgid and tumid, which mean swollen, inflated. Tumid usually is used literally to mean swollen or distended; turgid usually is used figuratively of language or style that is inflated pompous, pretentious, bombastic. Turbid never suggests swelling or inflation, but rather muddiness, cloudiness, disturbance, or confusion.","

",
26.,INDEFEASIBLE,in-de-FEEZ-uh-buul,"Not capable of being undone, taken away, annulled, or rendered void.
Related words: defeasance, the annulment or voiding of a deed or contract, or a clause within a deed or contract that provides a means for annulling it or rendering it void; defeasible, capable of being invalidated, undone, or rendered void.
N.B. This discussion distinguishes the words . inalienable and indefeasible.","

",
27.,DISINGENUOUS,DIS-in-JEN-yoo-us,"Insincere, crafty, sly, not straightforward or frank.
Synonyms: wily, subtle, slippery, deceptive, hypocritical, fraudulent, mendacious.
Antonyms: ingenuous, truthful, frank, candid, unselfconscious, unaffected, guileless.
Corresponding noun: disingenuousness.
Etymology and related word: Disingenuous combines the prefix dis-, meaning ""not,"" with the Latin ingenuus, freeborn, of free birth; hence, noble, honorable, upright. From the Latin ingenuus, by way of French, English has also acquired the word ingénue, which the Century Dictionary defines as ""a woman or girl who displays innocent candor or simplicity; specifically, such a character represented on the stage, or the actress who plays it.""","

",
28.,SCURRILOUS,SKUHR-i-lus,"Foul-mouthed, obscene; using or expressed in language that is coarse, vulgar, and abusive.
Synonyms: shameless, indelicate, lewd, smutty, ribald (Level 7, Word 42), irreverent, insolent, disparaging, derisive, contumelious.
Antonyms: polite, refined, tasteful, cultured, sophisticated, cultivated, decorous, urbane.
Etymology: Latin scurrilis, mocking, jesting, or jeering like a buffoon.
Corresponding nouns: scurrility and scurrilousness.
",29.,29.
29.,RECRUDESCENCE,REE-kroo-DES-ints,"A revival, renewal, fresh outbreak after a period of inactivity or quiescence.
Etymology and usage: Recrudescence comes from the Latin recrudescere, to become raw again, break out again, open afresh. In medicine, recrudescence is used of a wound or sore that partially heals and then reopens, or of a fever that abates and then breaks out again.
Corresponding verb: recrudesce, to break out again, show renewed activity after an inactive period.
Corresponding adjective: recrudescent, breaking out afresh (a recrudescent epidemic, a recrudescent revolt).","

",
30.,DEFENESTRATE,dee-FEN-i-strayt,"To throw something or someone out of a window.
Etymology: prefix de-, out, and Latin fenestra, a window.
Corresponding noun: defenestration, the act of throwing something or someone out of a window.","

",
31.,DILATORY,DIL-uh-for-ee,"Delaying, causing or intended to cause delay; also, slow, tardy, characterized by delay or procrastination.","

",
32.,VILIFY,VIL-uh-fy,"To defame, slander, attack with vicious, abusive language.
Synonyms: disparage, denigrate, stigmatize, malign, revile, vituperate, calumniate, traduce.
Antonyms: praise, commend, laud, extol, glorify, eulogize, venerate.
Etymology: Latin vilis, cheap, worthless.
Corresponding noun: vilification.","

",
33.,PHLEGMATIC,fleg-MAT-ik,"Calm and unemotional; having a sluggish, apathetic temperament; difficult to move to emotion or action.
Etymology: Phlegmatic comes from the Greek phlegmatikos, pertaining to the humor phlegm. In ancient and medieval physiology, there were four humors, or bodily fluids, thought to determine a person's health or disposition: blood, also known as the sanguine humor, which made you upbeat, cheerful, and confident; choler, also known as yellow bile, which made you passionate or irascible; melancholy, also known as black bile, which made you gloomy or dejected; and phlegm, which made you either cool and indifferent or dull and sluggish. From this medieval humor phlegm we inherit the adjective phlegmatic, which by derivation means full of phlegm; hence, having a sluggish, apathetic temperament, calm and unemotional, difficult to move to emotion or action.","

",
34.,ADVENTITIOUS,AD-ven-TISH-us,"Accidentally or casually acquired, not belonging naturally to something, associated by chance, not inherent or integral.
Synonyms: foreign, extrinsic, incidental, extraneous, fortuitous, supervenient.","

",
35.,DESICCATED,DES-i-kay-tid,"Dried or dried up, dehydrated, deprived of moisture.
Corresponding verb: desiccate, to dry thoroughly.
Corresponding noun: desiccation, the act of drying or dehydrating.
Etymology: Latin desiccare, to dry completely.","

",
36.,COMITY,KAHM-i-tee,"Courtesy, civility, politeness, respectful and considerate behavior.
Etymology: Latin comitas, courtesy, friendliness, from comis, courteous, kind, polite. Comity of nations: courteous and friendly relations between nations involving recognition and respect for each other's laws and institutions.","

",
37.,SPECIOUS,SPEE-shus,"Appearing to be true, genuine, or correct but actually false or deceptive; superficially reasonable or just but not so in reality.
Etymology: Latin speciosus, beautiful, splendid, handsome, from species, outward appearance, and specere, to look at. By derivation, something specious has an outward appearance that is beautiful, splendid, or handsome to look upon but that underneath is false, deceptive, or flawed.
N.B. This discussion distinguishes the words specious and plausible.","

",
38.,NOISOME,NOY-sum,"(1)	Harmful to health or well-being, unwholesome, dangerous, destructive.
Synonyms: injurious, ruinous, deleterious, noxious, baneful, malign, pernicious.
(2)	Foul-smelling, offensive, disgusting.
Synonyms: rank, rancid, putrid, fetid, malodorous, mephitic.
Antonyms: salutary, salubrious.","

",
39.,CALUMNY,KAL-um-nee,"Defamation of character, slander, a false and malicious statement or accusation meant to injure a person's reputation.
Synonyms: backbiting, denigration, obloquy, vilification.
Corresponding adjective: calumnious.
Corresponding verb: calumniate.
Etymology: Latin calumniare, to accuse falsely, from calumnia, a trick.","

",
40.,EXCORIATE,ek-SKOR-ee-ayt,"(1)	To strip, scrape, or tear off the skin.
Synonyms: abrade, chafe, scalp, gall, flay.
(2)	To rebuke or denounce harshly and severely.
Synonyms: censure, castigate, vituperate.
N.B. This discussion distinguishes the verbs to flay and to excoriate.
Corresponding noun: excoriation.","

",
41.,LASSITUDE,LAS-i-t(y)ood,"Weariness, fatigue; a weak or exhausted state or feeling; a sluggish relaxation of body or mind.
Synonyms: listlessness, lethargy, debility, indolence, inertia, enervation, torpor, languor, oscitancy.
Additional useful word: osculation, the act of kissing.
N.B. This discussion distinguishes the words fatigue, weariness, and lassitude.","

",
42.,TRADUCE,truh-D(Y)OOS,"To publicly disgrace or humiliate by making false and malicious statements; to make a mockery of; expose to public ridicule or contempt.
Synonyms: defame, slander, denigrate, malign, vituperate, calumniate, vilify (Level 9, Word 32).
Etymology: Traduce comes from the Latin traducere, to lead across or lead in front of others; hence, to exhibit as a spectacle, expose to ridicule, disgrace or humiliate in public
Corresponding nouns: traducement, the act of traducing; traducer, a person who traduces, who makes false, malicious, humiliating statements.","

",
43.,DISHABILLE,DIS-uh-BEEL,"(1)	The state of being partly clothed; partial undress.
(2)	The state of being casually or carelessly dressed, as in one's night clothes or lounging attire.
Additional useful word: prurient (PRUUR-ee-int), characterized by or arousing lust.","

",
44.,SATURNALIA,SAT-ur-NAY-lee-uh,"An orgy, licentious merrymaking, unrestrained revelry.
Etymology: Saturnalia (capital S) denotes the licentious seven-day festival of Saturn celebrated in December by the ancient Romans; from that, saturnalia (small s) has come to mean any period or occasion of unrestrained revelry.","

",
45.,EXTIRPATE,EK-stur-payt,"To pull or dig up by the roots, root out, exterminate, abolish or destroy completely.
Etymology: Latin extirpare, to tear up by the roots, from ex-, out, and stirps, the stem and roots of a plant.
Synonyms: eradicate, deracinate.
Corresponding noun: extirpation.","

",
46.,FLAGITIOUS,fluh-JISH-us,"Extremely wicked; shamefully and scandalously criminal, vice-ridden, or corrupt.
Synonyms: atrocious, egregious, heinous, diabolical, nefarious, odious, execrable.
Etymology: Latin flagitiosus, shameful, disgraceful, infamous, from flagitium, a shameful crime, disgraceful action.
Usage: Flagitious may be used of persons who are grossly wicked and guilty of atrocious crimes or vices, or of actions or things to mean shamefully wicked, villainous, or evil.","

",
47.,PERIPATETIC,PER-i-puh-TET-ik,"Walking about, going from place to place on foot.
Synonyms: ambulating, itinerant.
Usage: When spelled with a capital P, Peripatetic refers to the ancient Greek school of philosophy founded by Aristotle, who expounded his theories while strolling in the Lyceum in Athens. When spelled with a small p, peripatetic means walking about, traveling on foot.
Corresponding noun: peripatetic, a pedestrian or itinerant, someone who walks or moves about on foot.","

",
48.,CACHINNATE,KAK-i-nayt,"To laugh loudly and immoderately, laugh convulsively or hysterically.
Corresponding noun: cachinnation, immoderate, convulsive, or hysterical laughter.","

",
49.,MANUMIT,MAN-yoo-MIT,"To set free, liberate, emancipate, deliver from slavery or bondage.
Synonyms: unshackle, unfetter, enfranchise, disenthrall.
Antonyms: enslave, enthrall, subjugate, shackle, fetter, manacle, trammel.
Etymology: Latin manumittere, to free a slave, from manus, the hand, and mittere, to send, let go.
N.B. This discussion distinguishes the verbs to manumit, emancipate, and enfranchise.","

",
50.,EXPIATION,EK-spee-AY-shin,"Atonement; reparation for a sin, crime, or offense.
Etymology: Latin expiare, to atone for, purify, engage in a ritual cleansing.
Corresponding verb: expiate, to atone for, make amends for.","

",
1.,JEJUNE,ji-JOON,"Dull, uninteresting, or unsatisfying; devoid of nourishment, substance, or significance.
Synonyms: flat, stale, arid, insipid, vapid (Level 8, Word 37).
Etymology and related word: Latin jejunus, fasting, hungry, barren, dry, the source also of jejunum, the middle section of the small intestine, between the duodenum and the ileum, believed to be empty after death.
Usage problem: If you look up jejune in a current dictionary, you will also see another definition of the word: youthful, childish, immature, puerile. This sense is objected to by certain usage experts who regard it as having developed through an erroneous analogy with the word juvenile.
According to Jacques Barzun, one of the world's foremost authorities on English usage, ""the meaning `youthful, childish' for jejune has got into the dictionaries only as a concession to the misusers.""
On the other hand, William Safire, the language maven of The New York Times, believes that ""childish, puerile"" is the sense in which jejune is most commonly used today. ""At a certain point, what people mean when they use a word becomes its meaning,"" writes Safire. ""We should resist its adoption, pointing out the error, for years; mockery helps; if the meaning persists, though, it is senseless to ignore the new sense.""","

",
2.,PAUCITY,PAW-si-tee,"An insufficiency, scarcity, especially a serious or extreme one, a dire lack.
Synonyms: dearth (Level 3, Word 12), shortage, deficiency, exiguity (corresponding adjective: exiguous).
Antonyms: superabundance, superfluity, plethora.
Etymology: Latin paucitas, fewness, scarcity, from paucus, few.","

",
3.,MINATORY,MIN-uh-for-ee,"Threatening, menacing; having a threatening or menacing aspect or nature.
Synonym: minacious.
Etymology and related word: Minatory and minacious come from the Latin minari, to threaten and are related to the word menace.","

",
4.,PUTATIVE,PYOO-tuh-tiv,"Supposed, reputed, commonly considered or regarded as such; deemed to be so but not proved.
Antonyms: certain, definite, unquestionable, indisputable, indubitable, incontrovertible, irrefragable.
Etymology: Latin putare, to consider, believe, think, suppose.","

",
